Log file open, 01/19/23 14:22:30
[2023.01.19-21.23.02:578][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2023.01.19-21.23.02:579][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2023.01.19-21.23.02:580][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2023.01.19-21.23.02:581][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2023.01.19-21.23.02:582][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2023.01.19-21.23.02:584][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2023.01.19-21.23.02:599][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2023.01.19-21.23.02:622][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2023.01.19-21.23.02:676][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2023.01.19-21.23.02:685][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2023.01.19-21.23.02:705][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2023.01.19-21.23.02:717][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2023.01.19-21.23.02:742][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2023.01.19-21.23.02:755][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2023.01.19-21.23.02:787][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2023.01.19-21.23.02:800][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2023.01.19-21.23.02:814][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2023.01.19-21.23.02:829][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2023.01.19-21.23.02:843][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2023.01.19-21.23.02:844][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Burst_M.uasset"
[2023.01.19-21.23.02:846][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Bush_D.uasset"
[2023.01.19-21.23.03:070][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Bush_N.uasset"
[2023.01.19-21.23.03:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2023.01.19-21.23.03:084][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2023.01.19-21.23.03:086][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Chair_M.uasset"
[2023.01.19-21.23.03:091][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Chair_N.uasset"
[2023.01.19-21.23.03:094][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2023.01.19-21.23.03:116][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2023.01.19-21.23.03:120][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2023.01.19-21.23.03:141][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2023.01.19-21.23.03:147][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2023.01.19-21.23.03:151][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2023.01.19-21.23.03:162][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2023.01.19-21.23.03:171][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2023.01.19-21.23.03:186][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2023.01.19-21.23.03:215][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2023.01.19-21.23.03:229][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2023.01.19-21.23.03:242][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2023.01.19-21.23.03:263][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2023.01.19-21.23.03:277][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2023.01.19-21.23.03:289][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2023.01.19-21.23.03:299][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2023.01.19-21.23.03:311][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2023.01.19-21.23.03:312][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2023.01.19-21.23.03:317][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2023.01.19-21.23.03:319][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Door_M.uasset"
[2023.01.19-21.23.03:323][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Door_N.uasset"
[2023.01.19-21.23.03:324][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2023.01.19-21.23.03:330][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2023.01.19-21.23.03:332][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2023.01.19-21.23.03:411][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2023.01.19-21.23.03:413][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Frame_M.uasset"
[2023.01.19-21.23.03:416][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Frame_N.uasset"
[2023.01.19-21.23.03:417][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2023.01.19-21.23.03:443][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2023.01.19-21.23.03:462][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2023.01.19-21.23.03:480][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2023.01.19-21.23.03:492][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2023.01.19-21.23.03:515][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2023.01.19-21.23.03:529][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2023.01.19-21.23.03:552][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2023.01.19-21.23.03:557][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2023.01.19-21.23.03:575][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.01.19-21.23.03:591][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.01.19-21.23.03:607][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.01.19-21.23.03:621][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.01.19-21.23.03:627][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.01.19-21.23.03:643][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.01.19-21.23.03:661][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.01.19-21.23.03:673][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.01.19-21.23.03:701][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.01.19-21.23.03:712][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.01.19-21.23.03:726][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.01.19-21.23.03:776][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.01.19-21.23.03:789][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2023.01.19-21.23.03:801][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2023.01.19-21.23.03:811][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2023.01.19-21.23.03:833][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2023.01.19-21.23.03:846][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2023.01.19-21.23.03:868][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2023.01.19-21.23.03:883][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2023.01.19-21.23.03:907][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2023.01.19-21.23.03:909][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2023.01.19-21.23.03:915][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2023.01.19-21.23.03:915][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2023.01.19-21.23.03:919][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2023.01.19-21.23.03:919][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2023.01.19-21.23.03:921][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2023.01.19-21.23.03:923][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Statue_M.uasset"
[2023.01.19-21.23.03:925][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Statue_N.uasset"
[2023.01.19-21.23.03:927][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2023.01.19-21.23.03:932][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2023.01.19-21.23.03:939][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2023.01.19-21.23.03:941][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2023.01.19-21.23.03:943][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2023.01.19-21.23.03:945][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2023.01.19-21.23.03:947][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2023.01.19-21.23.03:951][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2023.01.19-21.23.03:955][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Textures/T_Water_M.uasset"
