Log file open, 01/19/23 15:58:04
[2023.01.19-22.58.14:635][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.01.19-22.58.14:635][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.01.19-22.58.14:635][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.01.19-22.58.14:635][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.01.19-22.58.14:833][  0]LogNetVersion: Learning_Unreal 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 1931128453)
[2023.01.19-22.58.15:594][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.01.19-22.58.15:594][  0]LogUObjectAllocator: 5786176 out of 0 bytes used by permanent object pool.
[2023.01.19-22.58.15:594][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.01.19-22.58.15:642][  0]LogSlate: Border
[2023.01.19-22.58.15:642][  0]LogSlate: BreadcrumbButton
[2023.01.19-22.58.15:642][  0]LogSlate: Brushes.Title
[2023.01.19-22.58.15:643][  0]LogSlate: Default
[2023.01.19-22.58.15:643][  0]LogSlate: Icons.Save
[2023.01.19-22.58.15:643][  0]LogSlate: Icons.Toolbar.Settings
[2023.01.19-22.58.15:643][  0]LogSlate: ListView
[2023.01.19-22.58.15:643][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.01.19-22.58.15:643][  0]LogSlate: SoftwareCursor_Grab
[2023.01.19-22.58.15:643][  0]LogSlate: TableView.DarkRow
[2023.01.19-22.58.15:643][  0]LogSlate: TableView.Row
[2023.01.19-22.58.15:643][  0]LogSlate: TreeView
[2023.01.19-22.58.16:417][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 145A2C40422A832A669E0B8736930757 | Instance: A3EDCF3D4A120842C5831F9D0EAE0D84 (GAMINGPC-10220).
[2023.01.19-22.58.16:483][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.01.19-22.58.16:492][  0]LogUdpMessaging: Initializing bridge on interface 25.5.74.29:0 to multicast group 230.0.0.1:6666.
[2023.01.19-22.58.16:493][  0]LogUdpMessaging: Display: Added local interface '25.5.74.29' to multicast group '230.0.0.1:6666'
[2023.01.19-22.58.16:534][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.01.19-22.58.16:857][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.01.19-22.58.16:918][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.01.19-22.58.17:237][  0]LogPython: Using Python 3.9.7
[2023.01.19-22.58.19:139][  0]LogSourceControl: Plastic SCM plugin '1.7.1'
[2023.01.19-22.58.20:214][  0]LogSourceControl: RunCommand: 'version' (in 1.067s) output (14 chars):
11.0.16.7504

[2023.01.19-22.58.20:216][  0]LogSourceControl: RunCommand: 'location' (in 0.002s) output (44 chars):
C:\Program Files\PlasticSCM5\client\cm.exe

[2023.01.19-22.58.20:242][  0]LogSourceControl: RunCommand: 'getworkspacefrompath --format={wkpath} .' (in 0.026s) output (58 chars):
c:\Users\scorc\Documents\Unreal Projects\Learning_Unreal

[2023.01.19-22.58.20:246][  0]LogSourceControl: RunCommand: 'getconfig setfileasreadonly' (in 0.004s) output (4 chars):
no

[2023.01.19-22.58.20:258][  0]LogSourceControl: RunCommand: 'whoami' (in 0.012s) output (26 chars):
scorchedfllame@gmail.com

[2023.01.19-22.58.20:771][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.01.19-22.58.20:817][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.19-22.58.20:817][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.01.19-22.58.21:369][  0]LogOpenImageDenoise: OIDN starting up
[2023.01.19-22.58.21:535][  0]LogUProjectInfo: Found projects:
[2023.01.19-22.58.21:668][  0]LogCollectionManager: Loaded 0 collections in 0.005373 seconds
[2023.01.19-22.58.21:671][  0]LogFileCache: Scanning file cache for directory 'C:/Users/scorc/Documents/Unreal Projects/Learning_Unreal/Saved/Collections/' took 0.00s
[2023.01.19-22.58.21:675][  0]LogFileCache: Scanning file cache for directory 'C:/Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/Developers/scorc/Collections/' took 0.00s
[2023.01.19-22.58.21:678][  0]LogFileCache: Scanning file cache for directory 'C:/Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/Collections/' took 0.00s
[2023.01.19-22.58.22:710][  0]LogEngine: Initializing Engine...
[2023.01.19-22.58.22:731][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.01.19-22.58.22:734][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2023.01.19-22.58.22:737][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2023.01.19-22.58.22:745][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2023.01.19-22.58.22:752][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2023.01.19-22.58.22:760][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2023.01.19-22.58.22:767][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2023.01.19-22.58.22:775][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2023.01.19-22.58.22:947][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.01.19-22.58.22:974][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.19-22.58.23:019][  0]LogAIModule: Creating AISystem for world Untitled
[2023.01.19-22.58.23:021][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.01.19-22.58.23:021][  0]LogInit: Texture streaming: Enabled
[2023.01.19-22.58.23:068][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.01.19-22.58.23:158][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.01.19-22.58.23:188][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.01.19-22.58.23:189][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.01.19-22.58.23:193][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.01.19-22.58.23:196][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.01.19-22.58.23:196][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.01.19-22.58.23:196][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.01.19-22.58.23:196][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.01.19-22.58.23:197][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.01.19-22.58.23:197][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.01.19-22.58.23:197][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.19-22.58.23:197][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.19-22.58.23:197][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.19-22.58.23:197][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.19-22.58.23:197][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.19-22.58.23:197][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.19-22.58.23:197][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.19-22.58.23:197][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.19-22.58.23:197][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.19-22.58.23:197][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.19-22.58.23:197][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.19-22.58.23:217][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.19-22.58.23:338][  0]LogAudioMixer: Display: Using Audio Hardware Device Hyper X Headphones (Realtek High Definition Audio)
[2023.01.19-22.58.23:340][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.19-22.58.23:344][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.19-22.58.23:344][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.19-22.58.23:346][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.01.19-22.58.23:347][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.01.19-22.58.23:349][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.01.19-22.58.23:349][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.01.19-22.58.23:349][  0]LogInit: FAudioDevice initialized.
[2023.01.19-22.58.23:350][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.01.19-22.58.23:376][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.01.19-22.58.23:387][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.01.19-22.58.23:387][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.01.19-22.58.23:391][  0]LogLiveCoding: Display: First instance in process group "UE_Learning_Unreal_0xdf2827eb", spawning console
[2023.01.19-22.58.23:400][  0]LogLiveCoding: Display: Waiting for server
[2023.01.19-22.58.24:246][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.01.19-22.58.24:372][  0]LogInit: Transaction tracking system initialized
[2023.01.19-22.58.24:436][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Saved/SourceControl/UncontrolledChangelists.json
[2023.01.19-22.58.24:436][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.01.19-22.58.24:472][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.036002 seconds (Found 115 uncontrolled assets)
[2023.01.19-22.58.24:520][  0]BlueprintLog: New page: Editor Load
[2023.01.19-22.58.24:829][  0]LocalizationService: Localization service is disabled
[2023.01.19-22.58.24:901][  0]TimingProfiler: Initialize
[2023.01.19-22.58.24:901][  0]TimingProfiler: OnSessionChanged
[2023.01.19-22.58.24:901][  0]LoadingProfiler: Initialize
[2023.01.19-22.58.24:901][  0]LoadingProfiler: OnSessionChanged
[2023.01.19-22.58.24:901][  0]NetworkingProfiler: Initialize
[2023.01.19-22.58.24:901][  0]NetworkingProfiler: OnSessionChanged
[2023.01.19-22.58.24:901][  0]MemoryProfiler: Initialize
[2023.01.19-22.58.24:901][  0]MemoryProfiler: OnSessionChanged
[2023.01.19-22.58.25:558][  0]LogFileCache: Scanning file cache for directory 'C:/Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/' took 0.04s
[2023.01.19-22.58.25:732][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.01.19-22.58.26:185][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.01.19-22.58.26:241][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.01.19-22.58.26:292][  0]LogSourceControl: RunCommand: 'workspaceinfo' (in 0.046s) output (50 chars):
Branch /main@Learning_Unreal@Scorchedflame@cloud

[2023.01.19-22.58.26:684][  0]LogSourceControl: RunCommand: 'checkconnection --server=Scorchedflame@cloud' (in 0.391s) output (39 chars):
Test connection executed successfully

[2023.01.19-22.58.26:684][  0]LogUnrealEdMisc: Loading editor; pre map load, took 23.133
[2023.01.19-22.58.26:685][  0]LogSourceControl: GetState: ForceUpdate
[2023.01.19-22.58.26:685][  0]LogSourceControl: ExecuteSynchronousCommand: UpdateStatus
[2023.01.19-22.58.26:707][  0]LogSlate: Took 0.000313 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.01.19-22.58.26:784][  0]LogTurnkeySupport: Turnkey Device: Win64@GAMINGPC: (Name=GAMINGPC, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.01.19-22.58.26:786][  0]LogSourceControl: status (of 1 files, ShouldUpdateHistory=0, ShouldGetOpenedOnly=0, ShouldUpdateModifiedState=0)
[2023.01.19-22.58.27:024][  0]LogSourceControl: RunCommand: 'status --compact --noheaders --all --ignored "C:/Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/"' (in 0.237s) (output 16357 chars not displayed)
[2023.01.19-22.58.27:033][  0]LogSourceControl: UpdateStatus of C:/Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent.uasset processed in 0.347s
[2023.01.19-22.58.27:033][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.01.19-22.58.27:037][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.01.19-22.58.27:040][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack)
[2023.01.19-22.58.27:044][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.01.19-22.58.27:045][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.01.19-22.58.27:046][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.01.19-22.58.27:048][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.01.19-22.58.27:049][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.01.19-22.58.27:050][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.01.19-22.58.27:051][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.01.19-22.58.27:052][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.01.19-22.58.27:054][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.01.19-22.58.27:055][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.01.19-22.58.27:056][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.01.19-22.58.27:058][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.01.19-22.58.27:066][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.01.19-22.58.27:068][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.01.19-22.58.27:069][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.01.19-22.58.27:070][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.01.19-22.58.27:071][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.01.19-22.58.27:073][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.01.19-22.58.27:074][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.01.19-22.58.27:076][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.01.19-22.58.27:079][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.01.19-22.58.27:081][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.01.19-22.58.27:082][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.01.19-22.58.27:087][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.01.19-22.58.27:089][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Maps/StarterMap.umap"
[2023.01.19-22.58.27:091][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Collapse01.uasset"
[2023.01.19-22.58.27:093][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Collapse02.uasset"
[2023.01.19-22.58.27:094][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2023.01.19-22.58.27:095][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Explosion01.uasset"
[2023.01.19-22.58.27:097][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Explosion02.uasset"
[2023.01.19-22.58.27:102][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2023.01.19-22.58.27:106][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Fire01.uasset"
[2023.01.19-22.58.27:114][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2023.01.19-22.58.27:116][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2023.01.19-22.58.27:166][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.01.19-22.58.27:167][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2023.01.19-22.58.27:170][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Light01.uasset"
[2023.01.19-22.58.27:171][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Light01_Cue.uasset"
[2023.01.19-22.58.27:173][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Light02.uasset"
[2023.01.19-22.58.27:174][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Light02_Cue.uasset"
[2023.01.19-22.58.27:177][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Smoke01.uasset"
[2023.01.19-22.58.27:177][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2023.01.19-22.58.27:178][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2023.01.19-22.58.27:184][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2023.01.19-22.58.27:200][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Starter_Music01.uasset"
[2023.01.19-22.58.27:201][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2023.01.19-22.58.27:203][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.01.19-22.58.27:204][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.01.19-22.58.27:210][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2023.01.19-22.58.27:215][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../../Users/scorc/Documents/Unreal Projects/Learning_Unreal/Content/StarterContent/Audio/Starter_Wind06.uasset"
